origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
wiki_fully;2061;Elsewhere, seeds were ground into a powder and used to treat tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['infection', 'malaria', 'cancer', 'pneumonia', 'HIV', 'cough', 'diabetes', 'inflammation', 'anxiety', 'pain'];infection;24
wiki_fully;2063;Thereafter, he worked at the Liverpool Royal Infirmary, the Joseph Tie Laboratory, and the Royal Commission on Tuberculosis.;Tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'iron', 'malaria', 'plague', 'charcoal', 'AIDS', 'Cancer', 'tours', 'Friday', 'Tuesday'];cancer;24
wiki_fully;2064;Teenage pregnancy is pregnancy in human females under the age of 20 at the time that the pregnancy ends.;Teenage;[];;;['Secondary', '2nd', 'Normal', 'Female', 'Final', 'Sister', 'Day', 'Subsequent', 'Post', 'Goal'];Secondary;40
wiki_fully;2073;"Minor bruises may be easily recognized in people with light skin color by characteristic blue or purple appearance (idiomatically described as ""black and blue"") in the days following the injury.";bruises;['bruise', 'contused', 'hematoma'];bruise;100.0;['injuries', 'burns', 'bands', 'lesions', 'scars', 'tattoos', 'marks', 'wounds', 'tears', 'defects'];injuries;36
wiki_fully;2075;However, the entire spectrum of ultraviolet radiation has some of the biological features of ionizing radiation: It does far more damage to many molecules in biological systems than is accounted for by simple heating effects (an example is sunburn).;sunburn;['sunburn'];sunburn;100.0;['sun', 'radiation', 'cancer', 'heat', 'Sun', 'malaria', 'skin', 'temperature', 'burns', 'sweating'];sun;60
wiki_fully;2083;In 1940, at the age of 51, Midgley contracted poliomyelitis, which left him severely disabled.;poliomyelitis;['polio', 'polioencephalitis'];polio;71.0;['pneumonia', 'diabetes', 'back', 'tuberculosis', 'weakness', 'disease', 'infection', 'HIV', 'depression', 'syndrome'];disease;27
wiki_fully;2098;Henry VII died at Richmond Palace on 21 April 1509 of tuberculosis and was buried at Westminster Abbey.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'tobacco', 'tumor', 'BC', 'diabetes', 'smoking', 'disease', 'malaria', 'Cancer', 'HIV'];cancer;24
wiki_fully;2100;On December 15, 2010, Edwards died of complications of pneumonia at the Saint John's Health Center in Santa Monica, California.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['infection', 'cancer', 'stroke', 'MI', 'radiation', 'ventilation', 'cough', 'surgery', 'lung', 'bleeding'];infection;27
wiki_fully;2102;Bariatrics is the branch of medicine that deals with the causes, prevention, and treatment of obesity.;obesity;['obesity'];obesity;100.0;['diabetes', 'depression', 'cancer', 'bleeding', 'anxiety', 'infection', 'pain', 'pneumonia', 'stroke', 'infections'];diabetes;40
wiki_fully;2108;In December 1878, diphtheria swept through the Grand Ducal House of Hesse.;diphtheria;['diphtheria'];diphtheria;100.0;['infection', 'yeast', 'pneumonia', 'fever', 'fungus', 'bacteria', 'temperature', 'parasite', 'malaria', 'MS'];infection;25
wiki_fully;2111;The show began running multi-episode stories and Casey developed a romantic relationship with Jane Hancock (Stella Stevens), who had just emerged from a coma after thirteen years.;coma;['coma'];coma;100.0;['stroke', 'situation', 'seizure', 'mother', 'car', 'depression', 'bit', 'life', 'trance', 'cluster'];depression;0
wiki_fully;2117;Kennedy died at the age of 82 on September 17, 2006 in her Manhattan home from pneumonia.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['cancer', 'stroke', 'infection', 'MI', 'seizure', 'diabetes', 'depression', 'cough', 'fever', 'tumor'];infection;27
wiki_fully;2124;In 1995 at the age of 65, Ho's health began declining which began with a mild stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['headache', 'seizure', 'pneumonia', 'weakness', 'cough', 'bleed', 'MI', 'attack', 'murmur', 'decline'];pneumonia;13
wiki_fully;2125;Ho was diagnosed with cardiomyopathy in 2005 and had a pacemaker implanted.;cardiomyopathy;['myocardial disease', 'heart muscle disease'];myocardial disease;48.0;['MI', 'diabetes', 'depression', 'MR', 'pneumonia', 'stroke', 'MVP', 'flutter', 'HIV', 'anxiety'];diabetes;40
wiki_fully;2134;When pain occurs, the woman experiencing dyspareunia may be distracted from feeling pleasure and excitement.;dyspareunia;['painful intercourse', 'dyspareunia'];painful intercourse;31.0;['depression', 'nausea', 'anxiety', 'confusion', 'fatigue', 'agitation', 'pain', 'headache', 'discomfort', 'sweating'];depression;44
wiki_fully;2135;For men with IC, pain occurs at the moment of ejaculation and is focused at the tip of the penis.;IC;['primary ciliary dyskinesia', 'myocardial ischemia', 'inspiratory capacity', 'interstitial cystitis (IC)'];primary ciliary dyskinesia;7.0;['penis', 'HIV', 'pen', 'cancer', 'ca', 'UC', 'pain', 'lad', 'men', 'flu'];HIV;40
wiki_fully;2136;It is important to establish whether the dyspareunia is acquired or congenital and whether it is generalized (complete) or situational.;dyspareunia;['painful intercourse', 'dyspareunia'];painful intercourse;31.0;['pregnancy', 'issue', 'condition', 'syndrome', 'disorder', 'situation', 'disease', 'deficiency', 'reaction', 'problem'];syndrome;22
wiki_fully;2145;"After episodes of ""consumption"" (tuberculosis), Eliza died on January 15, 1876, at the of age 65 in Greeneville, Tennessee.";tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'tobacco', 'diabetes', 'BC', 'pneumonia', 'cigarette', 'cigarettes', 'HIV', 'smoking', 'tumor'];cancer;24
wiki_fully;2148;After overcoming childhood arthritis, he was selected third overall in the 2003 Quebec Major Junior Hockey League (QMJHL) draft and played for the Val-d'Or Foreurs, Moncton Wildcats, and Cape Breton Screaming Eagles, spending four seasons in the QMJHL.;arthritis;['arthritis', 'polyarthritis', 'polyarticular arthritis'];arthritis;100.0;['pain', 'disease', 'injury', 'symptoms', 'cancer', 'inflammation', 'illness', 'trauma', 'infections', 'issues'];disease;14
wiki_fully;2176;Leukemia can affect people at any age.;Leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0;['Depression', 'HIV', 'depression', 'diabetes', 'Cancer', 'cancer', 'infection', 'anxiety', 'stroke', 'MR'];Cancer;14
wiki_fully;2177;Some leukemia patients do not have high white blood cell counts visible during a regular blood count.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0;['cancer', 'diabetes', 'pneumonia', 'HIV', 'AIDS', 'infection', 'NHL', 'depression', 'transplant', 'liver'];cancer;14
wiki_fully;2207;Because of Dalton's work, the general condition has been called daltonism, although in English this term is now used more narrowly for deuteranopia alone.;deuteranopia;['red-green color blindness'];red-green color blindness;24.0;['language', 'treatment', 'purposes', 'diagnosis', 'conception', 'life', 'cancer', 'analysis', 'therapy', 'sleep'];treatment;38
wiki_fully;2209;In individuals with Northern European ancestry, as many as 8 percent of men and 0.5 percent of women experience the common form of red-green color blindness.;blindness;['blindness', 'blind vision', 'amaurosis', 'complete blindness', 'temporary vision loss'];blindness;100.0;['vision', 'disease', 'loss', 'bleeding', 'sensitivity', 'symptoms', 'syndrome', 'eyes', 'death', 'light'];disease;18
wiki_fully;2212;Hypothermia (from Greek ὑποθερμία) is a condition in which the body's core temperature drops below that required for normal metabolism and body functions.;Hypothermia;['low body temperature', 'hypothermic', 'accidental hypothermia'];low body temperature;33.0;['Fever', 'Depression', 'infection', 'anxiety', 'nausea', 'depression', 'coma', 'fever', 'cold', 'pneumonia'];Fever;25
wiki_fully;2219;He died of tuberculosis in 1621.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['stroke', 'cancer', 'diabetes', 'MI', 'HIV', 'pneumonia', 'AIDS', 'depression', 'liver', 'strokes'];cancer;24
wiki_fully;2222;Saskia died in 1642 soon after Titus's birth, probably from tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'pneumonia', 'diabetes', 'infection', 'HIV', 'MI', 'tumor', 'smoking', 'depression', 'AIDS'];infection;24
wiki_fully;2223;Piedmont died in Turin on 22 March 1715 having caught smallpox.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['flu', 'pneumonia', 'lung', 'blood', 'cancer', 'breath', 'virus', 'tuberculosis', 'plague', 'disease'];pneumonia;24
wiki_fully;2224;He died of smallpox at the age of 15.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['MI', 'pneumonia', 'cancer', 'stroke', 'depression', 'diabetes', 'AIDS', 'strokes', 'liver', 'seizure'];cancer;14
wiki_fully;2248;Cave suffered from gout.;gout;['gout'];gout;100.0;['depression', 'diabetes', 'cancer', 'pneumonia', 'stroke', 'anxiety', 'falls', 'bleeding', 'trauma', 'seizure'];diabetes;20
wiki_fully;2250;The organizations Gay Men's Health Crisis (GMHC) and AIDS Coalition to Unleash Power (ACT UP) were founded to advocate on behalf of those stricken with the disease.;AIDS;['acquired immunodeficiency syndrome (AIDS)'];acquired immunodeficiency syndrome (AIDS);18.0;['social', 'services', 'health', 'collective', 'rights', 'police', 'patients', 'public', 'legal', 'medical'];health;22
wiki_fully;2263;Her condition is similar to many other conditions, especially progeria.;progeria;['progeria'];progeria;100.0;['depression', 'diabetes', 'anxiety', 'pneumonia', 'cancer', 'MS', 'strokes', 'stroke', 'falls', 'infections'];diabetes;29
wiki_fully;2266;Therefore, interruption of person to person transmission of the virus by vaccination is the critical step in global polio eradication.;polio;['polio', 'polioencephalitis'];polio;100.0;['virus', 'flu', 'tuberculosis', 'viral', 'disease', 'HIV', 'vaccine', 'malaria', 'cancer', 'AIDS'];virus;22
wiki_partially;28;Vezina collapsed during a game in 1925 and was diagnosed as having tuberculosis, of which he died in 1926.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'HIV', 'pneumonia', 'diabetes', 'AIDS', 'malaria', 'depression', 'stroke', 'infection', 'virus'];cancer;24
wiki_partially;29;Throughout the two series, the plot centres on the ambiguity concerning Tyler's predicament of it being unclear to both the audience and the character whether he has died, gone mad or into a coma, or has actually traveled back in time.;coma;['coma'];coma;100.0;['stroke', 'seizure', 'car', 'circulation', 'situation', 'shock', 'pulse', 'CC', 'cluster', 'state'];stroke;20
wiki_partially;30;"Previous systemic reactions, which are anything more than a local reaction around the site of the sting, are a risk factor for future anaphylaxis; however, half of fatalities have had no previous systemic reaction.";anaphylaxis;['allergic shock'];allergic shock;18.0;['bleeding', 'reactions', 'reaction', 'infections', 'infection', 'stroke', 'bleed', 'pneumonia', 'burns', 'confusion'];infections;12
wiki_partially;36;Those with mastocytosis or of a higher socioeconomic status are at increased risk.;mastocytosis;['mastocytosis', 'mast cell disorder'];mast cell disorder;30.0;['diabetes', 'depression', 'HIV', 'pneumonia', 'cancer', 'AIDS', 'tuberculosis', 'anxiety', 'smoking', 'alcohol'];diabetes;24
wiki_partially;39;"In a person who died from anaphylaxis, autopsy may show an ""empty heart"" attributed to reduced venous return from vasodilation and redistribution of intravascular volume from the central to the peripheral compartment.";anaphylaxis;['allergic shock'];allergic shock;18.0;['cancer', 'pneumonia', 'stroke', 'MI', 'depression', 'diabetes', 'bleeding', 'seizure', 'trauma', 'strokes'];cancer;25
wiki_partially;44;The size of the pneumothorax (i.e. the volume of air in the pleural space) can be determined with a reasonable degree of accuracy by measuring the distance between the chest wall and the lung.;pneumothorax;['free air in the chest outside the lung', 'catamenial pneumothorax'];free air in the chest outside the lung;21.0;['heart', 'lung', 'liver', 'fluid', 'abdomen', 'consolidation', 'lungs', 'tumor', 'mass', 'pneumonia'];heart;24
wiki_partially;46;Generally, these conditions cause other signs and symptoms as well, and pneumothorax is not usually the primary finding.;pneumothorax;['free air in the chest outside the lung', 'catamenial pneumothorax'];free air in the chest outside the lung;21.0;['pneumonia', 'infection', 'lung', 'surgery', 'consolidation', 'fever', 'pain', 'cough', 'fracture', 'headache'];infection;33
wiki_partially;68;Piet Mondrian died of pneumonia on February 1, 1944 and was interred in the Cypress Hills Cemetery in Brooklyn, New York.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['MI', 'cancer', 'stroke', 'depression', 'infection', 'tuberculosis', 'seizure', 'malaria', 'AIDS', 'flu'];cancer;27
wiki_partially;74;Due to differences in changes to the genes involved, patients with hemophilia often have some level of active clotting factor.;hemophilia;['hemophilia a', 'hemophilia', 'hemophilia b', 'factor xi deficiency'];hemophilia a;100.0;['diabetes', 'HIV', 'cancer', 'depression', 'AIDS', 'NHL', 'malaria', 'pneumonia', 'stroke', 'HD'];diabetes;25
wiki_partially;82;Hayes was hospitalized a number of times for her asthma condition, which was aggravated by stage dust, forcing her to retire from legitimate theater in 1971, at age 71.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['lung', 'heart', 'anxiety', 'pulmonary', 'psychiatric', 'cancer', 'liver', 'eye', 'sleep', 'skin'];lung;0
wiki_partially;96;The focus of a public health intervention is to prevent and manage diseases, injuries and other health conditions through surveillance of cases and the promotion of healthy behaviors, communities and environments.;injuries;['injury from an external force', 'trauma', 'urinary tract injury', 'physical wound', 'injuries wounds'];injury from an external force;50.0;['wounds', 'injured', 'bruises', 'trauma', 'reactions', 'accidents', 'fracture', 'explosives', 'lesions', 'casualties'];trauma;17
wiki_partially;100;The practice of vaccination became prevalent in the 1800s, following the pioneering work of Edward Jenner in treating smallpox with vaccination.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['pneumonia', 'infants', 'infant', 'tuberculosis', 'flu', 'MAC', 'patient', 'malaria', 'cancer', 'newborn'];pneumonia;24
wiki_partially;104;Four years later William died in the 1918 influenza pandemic.;influenza;['flu'];flu;50.0;['flu', 'virus', 'viral', 'respiratory', 'white', 'lung', 'pulmonary', 'newborn', 'unknown', 'bacterial'];virus;31
wiki_partially;106;Most infections do not have symptoms, known as latent tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['pneumonia', 'infection', 'HIV', 'infections', 'disease', 'diabetes', 'cough', 'virus', 'fever', 'inflammation'];infection;24
wiki_partially;111;In 15-20% of active cases, the infection spreads outside the lungs, causing other kinds of TB.;TB;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0;['tuberculosis', 'infection', 'infections', 'bacteria', 'cancer', 'disease', 'pneumonia', 'inflammation', 'fever', 'flu'];infection;25
wiki_partially;112;People with prolonged, frequent, or close contact with people with TB are at particularly high risk of becoming infected, with an estimated 22% infection rate.;TB;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0;['HIV', 'family', 'AIDS', 'drugs', 'children', 'ID', 'pets', 'infection', 'siblings', 'disease'];HIV;0
