HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.origin,Input.sent_id,Input.method,Input.original_sentence,Input.simplified_sentence,Answer.grammar_original,Answer.grammar_simplified,Answer.meaning_preservation,Answer.simplicity,Approve,Reject
3SMIWMMK623EZJWLPV0MGK30U89WUN,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3ZAK8W07I6CODDTUMQC3X9QIK0V0UQ,AYTH0E5PUXWX8,Approved,Wed Apr 22 10:48:45 PDT 2020,Wed Apr 22 10:49:03 PDT 2020,Sat Apr 25 10:49:03 PDT 2020,Thu Apr 23 08:34:21 PDT 2020,,,18,100% (13/13),100% (13/13),100% (13/13),House,118594,CHV,We need a piece of the [ganglioma].,We need a piece of the [ganglioneuroma].,5,5,5,0,,
336OE47KI3IECYLLULARC65J8FIWVC,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3C5W7UE9CHODXVUWG0AOFDWZHLCMXE,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:45:30 PDT 2020,Wed Apr 22 10:48:47 PDT 2020,Sat Apr 25 10:48:47 PDT 2020,Thu Apr 23 07:07:17 PDT 2020,,,197,57% (50/87),57% (50/87),57% (50/87),House,195050,CHV,Made a [laceration] in the left ventricle about the size of the tip of my index finger.,Made a [tear] in the left ventricle about the size of the tip of my index finger.,4,3,4,0,,
336OE47KI3IECYLLULARC65J8FIWVC,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3E4GGUZ1TAPH6RRW7ZCFAAAZF7H2KF,A1C8FN01981A69,Approved,Wed Apr 22 10:47:23 PDT 2020,Wed Apr 22 10:47:37 PDT 2020,Sat Apr 25 10:47:37 PDT 2020,Thu Apr 23 05:49:44 PDT 2020,,,14,100% (21/21),100% (11/11),100% (11/11),House,195050,CHV,Made a [laceration] in the left ventricle about the size of the tip of my index finger.,Made a [tear] in the left ventricle about the size of the tip of my index finger.,5,5,5,1,,
336OE47KI3IECYLLULARC65J8FIWVC,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3XM0HYN6NMXACY0SDBCO8S5N6KCPE4,AG8PCITDPLLKU,Approved,Wed Apr 22 10:45:47 PDT 2020,Wed Apr 22 10:46:14 PDT 2020,Sat Apr 25 10:46:14 PDT 2020,Thu Apr 23 08:22:23 PDT 2020,,,27,100% (16/16),100% (16/16),100% (16/16),House,195050,CHV,Made a [laceration] in the left ventricle about the size of the tip of my index finger.,Made a [tear] in the left ventricle about the size of the tip of my index finger.,4,4,4,2,,
33CLA8O0MJ9K85I9VCVH7LUGS6FRFG,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,35DR22AR5FICB9MMAI59JENTHUW3XG,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:49:46 PDT 2020,Wed Apr 22 10:53:35 PDT 2020,Sat Apr 25 10:53:35 PDT 2020,Thu Apr 23 07:07:17 PDT 2020,,,229,57% (50/87),57% (50/87),57% (50/87),House,53039,MLM,We told you he had [haemorrhage],We told you he had [bleeding],4,4,4,1,,
33CLA8O0MJ9K85I9VCVH7LUGS6FRFG,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3SITXWYCNX7HE4QZPBKF1XL55M8XB0,A1C8FN01981A69,Approved,Wed Apr 22 10:46:23 PDT 2020,Wed Apr 22 10:46:47 PDT 2020,Sat Apr 25 10:46:47 PDT 2020,Thu Apr 23 05:49:44 PDT 2020,,,24,100% (21/21),100% (11/11),100% (11/11),House,53039,MLM,We told you he had [haemorrhage],We told you he had [bleeding],3,4,4,2,,
33CLA8O0MJ9K85I9VCVH7LUGS6FRFG,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3YOH7BII0B5Q3IPYV9WQCF7AC59KV4,A3NFGEUZAH9V5G,Approved,Wed Apr 22 10:46:40 PDT 2020,Wed Apr 22 10:47:12 PDT 2020,Sat Apr 25 10:47:12 PDT 2020,Thu Apr 23 07:42:45 PDT 2020,,,32,85% (11/13),85% (11/13),85% (11/13),House,53039,MLM,We told you he had [haemorrhage],We told you he had [bleeding],4,4,4,1,,
3ZVPAMTJWO1QM5E46W1ZP6USTLFRGF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,323Q6SJS8KEA5V20P9OPH1OWWY0FHY,A1WHR5N2UF2C4Q,Approved,Thu Apr 23 07:46:11 PDT 2020,Thu Apr 23 07:46:32 PDT 2020,Sun Apr 26 07:46:32 PDT 2020,Thu Apr 23 09:16:22 PDT 2020,,,21,100% (9/9),100% (9/9),100% (9/9),wiki_partially,120,MLM,"However, most studies have found no evidence of impairment in [autistic] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.","However, most studies have found no evidence of impairment in [normal] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.",5,5,2,1,,
3ZVPAMTJWO1QM5E46W1ZP6USTLFRGF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,32VNZTT0A92DW9JE1X4041TBUD6R4S,A3C4G077LRTC6D,Approved,Wed Apr 22 10:47:55 PDT 2020,Wed Apr 22 10:48:35 PDT 2020,Sat Apr 25 10:48:35 PDT 2020,Thu Apr 23 05:42:36 PDT 2020,,,40,100% (11/11),100% (11/11),100% (11/11),wiki_partially,120,MLM,"However, most studies have found no evidence of impairment in [autistic] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.","However, most studies have found no evidence of impairment in [normal] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.",5,3,1,0,,
3ZVPAMTJWO1QM5E46W1ZP6USTLFRGF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,33UKMF931BIAT9BWKNA3CO6LYXKTT3,A3K7LG4MD6R5IG,Rejected,Wed Apr 22 10:49:11 PDT 2020,Wed Apr 22 10:49:45 PDT 2020,Sat Apr 25 10:49:45 PDT 2020,,Thu Apr 23 07:29:43 PDT 2020,inconsistent answers,34,0% (0/9),0% (0/9),0% (0/9),wiki_partially,120,MLM,"However, most studies have found no evidence of impairment in [autistic] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.","However, most studies have found no evidence of impairment in [normal] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.",5,5,3,1,,
3ZVPAMTJWO1QM5E46W1ZP6USTLFRGF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3AWETUDC94QG674KW30HK55T8CQIZR,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:43:15 PDT 2020,Wed Apr 22 10:45:43 PDT 2020,Sat Apr 25 10:45:43 PDT 2020,Thu Apr 23 07:07:17 PDT 2020,,,148,57% (50/87),57% (50/87),57% (50/87),wiki_partially,120,MLM,"However, most studies have found no evidence of impairment in [autistic] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.","However, most studies have found no evidence of impairment in [normal] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.",5,5,5,0,,
3BVS8WK9Q1TH2P3A0NFCA324QC5BIF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3HPZF4IVNORPOE8F872CVVYWPD2CYS,A947BPLJ61UU6,Approved,Wed Apr 22 10:45:28 PDT 2020,Wed Apr 22 10:45:39 PDT 2020,Sat Apr 25 10:45:39 PDT 2020,Thu Apr 23 07:37:45 PDT 2020,,,11,100% (30/30),100% (30/30),100% (30/30),House,78797,MLM,To Reduce The [Encephalocele] Cyst,To Reduce The [brain] Cyst,5,5,5,2,,
3BVS8WK9Q1TH2P3A0NFCA324QC5BIF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3OB0CAO74JNG5MJVUZGD6MVC257HY6,AUB2Y0SIDWZEV,Approved,Wed Apr 22 10:45:42 PDT 2020,Wed Apr 22 10:46:05 PDT 2020,Sat Apr 25 10:46:05 PDT 2020,Thu Apr 23 08:31:59 PDT 2020,,,23,100% (2/2),100% (2/2),100% (2/2),House,78797,MLM,To Reduce The [Encephalocele] Cyst,To Reduce The [brain] Cyst,4,4,4,1,,
3BVS8WK9Q1TH2P3A0NFCA324QC5BIF,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3RUIQRXJBDMYRJVM256L46MNA7CLLP,A3NFGEUZAH9V5G,Approved,Wed Apr 22 10:48:19 PDT 2020,Wed Apr 22 10:48:37 PDT 2020,Sat Apr 25 10:48:37 PDT 2020,Thu Apr 23 07:42:45 PDT 2020,,,18,85% (11/13),85% (11/13),85% (11/13),House,78797,MLM,To Reduce The [Encephalocele] Cyst,To Reduce The [brain] Cyst,4,5,4,2,,
3IZPORCT1G74M19FQ2JHA66T8LSRHE,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,352YTHGROXB07F5B5SS6QXR57494H9,A219VCQZADQ45W,Approved,Wed Apr 22 10:50:11 PDT 2020,Wed Apr 22 10:50:33 PDT 2020,Sat Apr 25 10:50:33 PDT 2020,Thu Apr 23 06:06:56 PDT 2020,,,22,100% (43/43),100% (43/43),100% (43/43),House,153593,CHV,"Malaria is the simplest, cheapest method of delivering [hyperthermia].","Malaria is the simplest, cheapest method of delivering [fever].",5,5,4,1,,
3IZPORCT1G74M19FQ2JHA66T8LSRHE,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3D3VGR7TA2DSED0A1JZHUW15GDA3RJ,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:43:14 PDT 2020,Wed Apr 22 10:45:36 PDT 2020,Sat Apr 25 10:45:36 PDT 2020,Thu Apr 23 07:07:17 PDT 2020,,,142,57% (50/87),57% (50/87),57% (50/87),House,153593,CHV,"Malaria is the simplest, cheapest method of delivering [hyperthermia].","Malaria is the simplest, cheapest method of delivering [fever].",4,4,4,1,,
3IZPORCT1G74M19FQ2JHA66T8LSRHE,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3WLEIWSYHQFQ41QO1E9IXIU7NQDH2Q,AG8PCITDPLLKU,Approved,Wed Apr 22 10:50:31 PDT 2020,Wed Apr 22 10:50:57 PDT 2020,Sat Apr 25 10:50:57 PDT 2020,Thu Apr 23 08:22:23 PDT 2020,,,26,100% (16/16),100% (16/16),100% (16/16),House,153593,CHV,"Malaria is the simplest, cheapest method of delivering [hyperthermia].","Malaria is the simplest, cheapest method of delivering [fever].",5,5,3,2,,
3HY86PZXPZG49MJW27WWJCR3C771ED,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3PJ71Z61R60Q0AQ9KYLCFIMEC7R91B,A3C4G077LRTC6D,Approved,Wed Apr 22 10:49:54 PDT 2020,Wed Apr 22 10:50:08 PDT 2020,Sat Apr 25 10:50:08 PDT 2020,Thu Apr 23 05:42:37 PDT 2020,,,14,100% (11/11),100% (11/11),100% (11/11),wiki_partially,877,CHV,There are three types of [vertigo].,There are three types of [dizziness].,5,5,5,1,,
3HY86PZXPZG49MJW27WWJCR3C771ED,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3RGU30DZTC6C2BP7ZWVNO4OK6NYJMO,A1C8FN01981A69,Approved,Wed Apr 22 10:50:44 PDT 2020,Wed Apr 22 10:52:33 PDT 2020,Sat Apr 25 10:52:33 PDT 2020,Thu Apr 23 05:49:45 PDT 2020,,,109,100% (21/21),100% (11/11),100% (11/11),wiki_partially,877,CHV,There are three types of [vertigo].,There are three types of [dizziness].,5,5,4,1,,
3HY86PZXPZG49MJW27WWJCR3C771ED,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3YMU66OBIP6GJVYV0TU7ZMO8X9HGH7,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:43:17 PDT 2020,Wed Apr 22 10:46:02 PDT 2020,Sat Apr 25 10:46:02 PDT 2020,Thu Apr 23 07:07:17 PDT 2020,,,165,57% (50/87),57% (50/87),57% (50/87),wiki_partially,877,CHV,There are three types of [vertigo].,There are three types of [dizziness].,5,5,5,-1,,
3PKVGQTFIIIQ8WZ402N5W61WYH5YRK,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3J88R45B2IWJIYR98G2GWHQUMQNXPL,AYTH0E5PUXWX8,Approved,Wed Apr 22 10:46:56 PDT 2020,Wed Apr 22 10:47:32 PDT 2020,Sat Apr 25 10:47:32 PDT 2020,Thu Apr 23 08:34:22 PDT 2020,,,36,100% (13/13),100% (13/13),100% (13/13),House,161152,MLM,Recent developed loud-noise-induced [vertigo].,Recent developed loud-noise-induced [headache].,5,5,3,2,,
3PKVGQTFIIIQ8WZ402N5W61WYH5YRK,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3SBEHTYCWP1G1HUF0HYY6YWR2IMYIG,A1C8FN01981A69,Approved,Wed Apr 22 10:47:54 PDT 2020,Wed Apr 22 10:48:09 PDT 2020,Sat Apr 25 10:48:09 PDT 2020,Thu Apr 23 05:49:45 PDT 2020,,,15,100% (21/21),100% (11/11),100% (11/11),House,161152,MLM,Recent developed loud-noise-induced [vertigo].,Recent developed loud-noise-induced [headache].,3,3,3,1,,
3PKVGQTFIIIQ8WZ402N5W61WYH5YRK,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:18 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:18 PDT 2020,,,3YWRV122CUX6V2YXHUPIQOW03Y6U86,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:45:56 PDT 2020,Wed Apr 22 10:49:28 PDT 2020,Sat Apr 25 10:49:28 PDT 2020,Thu Apr 23 07:07:17 PDT 2020,,,212,57% (50/87),57% (50/87),57% (50/87),House,161152,MLM,Recent developed loud-noise-induced [vertigo].,Recent developed loud-noise-induced [headache].,3,3,3,0,,
