origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
House;10002;What's the rate of cancer in the general population?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'stroke', 'bleeding', 'infection', 'depression', 'bleed', 'surgery', 'disease', 'death', 'strokes'];diabetes;33
House;10004;Way I figure it, one in 10,000 of them should have another cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'mass', 'disease', 'stroke', 'CA', 'type', 'stomach', 'bleed', 'diagnosis', 'lung'];disease;17
House;10038;These cancer kids, you can't put them all on a pedestal.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['lung', 'brain', 'tumor', 'anxiety', 'breast', 'disease', 'normal', 'radiation', 'liver', 'stomach'];disease;17
House;10051;So, the little kid dying of cancer, I shouldn't like her?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'disease', 'stroke', 'diabetes', 'pneumonia', 'MI', 'infection', 'brain', 'depression', 'blood'];disease;17
House;10061;The problem is, there might not be enough heart left once they remove all of the tumor.;tumor;['tumor'];tumor;100.0;['mass', 'disease', 'cancer', 'tissue', 'blood', 'fluid', 'lung', 'lesions', 'debris', 'rest'];disease;0
House;10062;And if the tumor's metastasized, there's nothing we can do.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'disease', 'patient', 'lung', 'primary', 'brain', 'liver', 'lesions', 'area'];cancer;18
House;10064;They got the tumor, repaired her heart, but she bled out of her eye.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'brain', 'lump', 'lung', 'blood', 'radiation', 'disease', 'muscle', 'battery'];cancer;18
House;10066;If the tumor's benign, that means it didn't cause her hallucinations.;tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'disease', 'lung', 'patient', 'primary', 'tissue', 'brain', 'radiation', 'skin'];cancer;18
House;10077;The clot could explain the eye and the hallucinations, but what about the tumor?;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'brain', 'disease', 'lung', 'blood', 'lesions', 'surgery', 'infection', 'liver'];disease;0
House;10082;The tumor is Afghanistan, the clot is Buffalo.;tumor;['tumor'];tumor;100.0;['mass', 'vessel', 'cancer', 'liver', 'blood', 'vein', 'heart', 'bleeding', 'specimen', 'brain'];liver;20
House;10086;Are you trying to say the tumor threw a clot before we removed it?;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'brain', 'lung', 'liver', 'stomach', 'kidney', 'patient', 'heart', 'skin'];cancer;18
House;10153;You've got cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['radiation', 'surgery', 'diabetes', 'blood', 'depression', 'pneumonia', 'treatment', 'improved', 'bleeding', 'infection'];radiation;17
House;10208;DR. MURPHY:;DR;['diabetic retinopathy', 'duane syndrome', 'shortness of breath', 'shortness of breath (SOB)'];diabetic retinopathy;20.0;['Lt', 'St', 'dir', 'al', 'br', 'Ser', 'Mr', 'min', 'MR', 'post'];St;0
House;10275;And the fever;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['patient', 'repeat', 'day', 'final', 'shift', 'evening', 'temperature', 'subsequent', 'blood', 'white'];patient;17
House;10279;We've sequenced the D.N.A. of the tumor cells.;tumor;['tumor'];tumor;100.0;['cancer', 'lung', 'brain', 'blood', 'plasma', 'liver', 'normal', 'primary', 'remaining', 'target'];cancer;18
House;10310;And do an M.R.A. For vasculitis too.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['pneumonia', 'pain', 'infection', 'cough', 'diabetes', 'fever', 'cancer', 'bleeding', 'HIV', 'depression'];infection;17
House;10318;Antibiotics for the pneumonia, I.V. Feeding to get the weight up.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['stomach', 'infection', 'fever', 'heart', 'abdomen', 'liver', 'cough', 'yeast', 'stroke', 'pain'];infection;27
House;10338;We've sequenced the D.N.A. Of the tumor cells.;tumor;['tumor'];tumor;100.0;['cancer', 'lung', 'brain', 'blood', 'plasma', 'liver', 'normal', 'primary', 'remaining', 'target'];cancer;18
House;10397;Well, the good news is, it doesn't look like a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'bleed', 'pneumonia', 'tumor', 'heart', 'cancer', 'mass', 'fall', 'headache', 'kidney'];seizure;33
House;10404;It's preeclampsia, isn't it?;preeclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;100.0;['bleeding', 'chronic', 'diabetes', 'normal', 'cancer', 'depression', 'pregnancy', 'resolved', 'anxiety', 'infection'];chronic;21
House;10406;Preeclampsia is a possibility, but let's not get ahead of ourselves.;Preeclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;100.0;['Depression', 'HIV', 'Cancer', 'Mother', 'Pain', 'Labor', 'Rhythm', 'Sleep', 'MI', 'Hearing'];Cancer;22
House;10457;no preeclampsia in other pregnancies.;preeclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;100.0;['bleeding', 'diabetes', 'depression', 'abortion', 'fever', 'complications', 'labor', 'cancer', 'issues', 'delivery'];diabetes;22
House;10466;And do an MRA for vasculitis, too.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['pain', 'HIV', 'pneumonia', 'stroke', 'infection', 'cough', 'diabetes', 'cancer', 'fever', 'depression'];infection;17
House;10487;So it's not preeclampsia?;preeclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;100.0;['bleeding', 'resolved', 'treated', 'severe', 'pregnant', 'clear', 'normal', 'significant', 'induced', 'chronic'];severe;24
House;10499;And the fever...;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'pain', 'cough', 'pneumonia', 'discharge', 'infection', 'urine', 'shift', 'headache', 'confusion'];pain;0
House;10504;Relax, pneumonia's her second-biggest problem.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['cough', 'pulmonary', 'infection', 'lung', 'cancer', 'pain', 'diabetes', 'tuberculosis', 'possibly', 'infections'];infection;27
House;10518;Antibiotics for the pneumonia, IV feeding to get the weight up.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['infection', 'yeast', 'fever', 'cough', 'stomach', 'stroke', 'pain', 'flu', 'lung', 'wound'];infection;27
House;10520;Don't see any signs of vasculitis.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['infection', 'bleeding', 'pneumonia', 'trauma', 'bleed', 'inflammation', 'pain', 'infections', 'withdrawal', 'fever'];infection;17
House;10525;I'm getting cramps.;cramps;['cramp'];cramp;100.0;['dizzy', 'worse', 'weak', 'tired', 'fine', 'warm', 'dry', 'cold', 'confused', 'nausea'];worse;22
House;10527;Feels like my miscarriage.;miscarriage;['miscarriage'];miscarriage;100.0;['mother', 'father', 'child', 'baby', 'mom', 'son', 'cancer', 'husband', 'brother', 'heart'];child;27
House;10548;What about the myasthenia?;myasthenia;['myasthenia'];myasthenia;100.0;['stroke', 'pneumonia', 'diabetes', 'depression', 'heart', 'cough', 'pain', 'infection', 'liver', 'headache'];diabetes;25
House;10585;Pneumonia's under control, and from now on, what say you go with human food.;Pneumonia;['pneumonia', 'pneumococcal pneumonia', 'pulmonitis'];pneumonia;100.0;['Things', 'Issues', 'Labs', 'BS'];Issues;15
House;10628;Maybe it's a granuloma.;granuloma;['granuloma', 'granulomatous lesion'];granulomatous lesion;69.0;['tumor', 'pneumonia', 'mass', 'virus', 'scar', 'bleed', 'kidney', 'flare', 'bacteria', 'heart'];tumor;29
House;10631;The tumor's starting to press against your esophagus.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'disease', 'masses', 'brain', 'radiation', 'primary', 'patient', 'cells', 'blood'];disease;0
House;10635;Some cancer patients get what are called paraneoplastic syndromes.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'diabetes', 'disease', 'normal', 'anxiety', 'stroke', 'inflammation', 'depression', 'infection', 'liver'];disease;17
House;10636;You were making antibodies to fight the tumor.;tumor;['tumor'];tumor;100.0;['cancer', 'infection', 'virus', 'disease', 'mass', 'inflammation', 'bacteria', 'bleeding', 'nerve', 'stomach'];cancer;18
House;10660;This cancer moves quick.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'mass', 'area', 'stomach', 'breast', 'node', 'lung', 'nerve', 'neck', 'region'];tumor;18
House;10730;Good plan, cure cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'disease', 'diabetes', 'mass', 'infection', 'inflammation', 'stomach', 'pneumonia', 'pain', 'depression'];disease;17
House;10748;Check for abscesses or occult infections.;abscesses;['abscess'];abscess;100.0;['yeast', 'fever', 'pneumonia', 'line', 'infection', 'lines', 'source', 'blood', 'bleeding', 'bacterial'];pneumonia;12
House;10753;Did you make a pass at Cuddy?;Cuddy;[];;;['night', 'home', 'school', 'tree', 'work', 'rest', 'church', 'pool', 'golf', 'bar'];home;0
House;10777;It's not cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['bleeding', 'heart', 'infected', 'pain', 'blood', 'infection', 'eating', 'radiation', 'cardiac', 'normal'];pain;40
House;10796;We've sequenced the DNA of the tumor cells.;tumor;['tumor'];tumor;100.0;['cancer', 'lung', 'brain', 'blood', 'plasma', 'liver', 'satellite', 'primary', 'normal', 'inflammatory'];blood;20
House;10804;Cancer's already stage 3, it'd be a waste of time.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;"['s', ',', 'is', 'For', 'In', '-', 'and', ""'"", 'As', 'was', 'If']";In;0
House;10822;Angiogenesis inhibitors prevent the tumors from creating blood vessels.;tumors;['tumor'];tumor;100.0;['lesions', 'cancer', 'cells', 'masses', 'vessels', 'strokes', 'patients', 'glands', 'diseases', 'seeds'];cancer;18
House;10823;Without blood, the tumor starves.;tumor;['tumor'];tumor;100.0;['blood', 'stomach', 'liver', 'mass', 'skin', 'vessel', 'cell', 'brain', 'cancer', 'radiation'];liver;20
House;10841;Incontinence is pretty uncommon in a woman of your age.;Incontinence;['incontinence', 'urge incontinence'];incontinence;100.0;['Depression', 'Pain', 'retention', 'Driving', 'pain', 'headache', 'anxiety', 'cough', 'HIV', 'Speech'];Pain;33
House;10953;She had trauma during the procedure.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0;['bleeding', 'pain', 'nausea', 'fever', 'seizure', 'swelling', 'anxiety', 'headache', 'confusion', 'weakness'];pain;20
House;11074;The good news is it doesn't look like a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'bleed', 'pneumonia', 'heart', 'mass', 'tumor', 'cancer', 'fall', 'headache', 'MI'];seizure;33
House;11076;Preeclampsia is a possibility.;Preeclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;100.0;['Depression', 'HIV', 'MR', 'infection', 'anxiety', 'pneumonia', 'Surgery', 'ID', 'Mother', 'Fever'];Depression;42
House;11106;No preeclampsia in other pregnancies.;preeclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;100.0;['bleeding', 'diabetes', 'depression', 'abortion', 'fever', 'complications', 'labor', 'cancer', 'issues', 'delivery'];diabetes;22
House;11112;And do an M.R.A. for vasculitis too.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['pneumonia', 'pain', 'infection', 'cough', 'diabetes', 'fever', 'cancer', 'bleeding', 'HIV', 'depression'];infection;17
House;11133;Pneumonia's her second biggest problem.;Pneumonia;['pneumonia', 'pneumococcal pneumonia', 'pulmonitis'];pneumonia;100.0;['Secondary', 'remains', 'represents', 'MS'];Secondary;44
House;11142;Antibiotics for the pneumonia, I.V. feeding to get the weight up.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['stomach', 'infection', 'fever', 'heart', 'abdomen', 'liver', 'cough', 'yeast', 'stroke', 'pain'];infection;27
House;11158;It's what I said: preeclampsia.;preeclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;100.0;['diabetes', 'anxiety', 'normal', 'depression', 'pregnancy', 'resolved', 'cancer', 'pain', 'mother', 'nausea'];diabetes;22
House;11178;Pneumonia's under control.;Pneumonia;['pneumonia', 'pneumococcal pneumonia', 'pulmonitis'];pneumonia;100.0;['Fever', 'HIV', 'Pain', 'BS', 'anxiety', 'Depression', 'BP', 'MS', 'pain', 'Labs'];Fever;14
House;11215;It told us the tumor was in the lungs.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'blood', 'radiation', 'bleeding', 'disease', 'brain', 'patient', 'pain', 'heart'];cancer;18
House;11269;Look for abscesses or occult infections.;abscesses;['abscess'];abscess;100.0;['yeast', 'pneumonia', 'infection', 'source', 'bacterial', 'lines', 'focal', 'line', 'sources', 'acute'];pneumonia;12
House;11308;Cancer's already stage III.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'lung', 'breast', 'disease', 'stomach', 'possibly'];tumor;18
House;11475;Thoracentesis revealed a transudate.;Thoracentesis;[];;;['CT', 'LP', 'Echo', 'MR', 'Surgery', 'drainage', 'Culture', 'abdomen', 'swallow', 'brushing'];CT;29
House;11511;32-year-old female, paralysis and severe pain in her right quad.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0;['weakness', 'paralyzed', 'withdraw', 'numb', 'fever', 'depression', 'withdrawal', 'nausea', 'motor', 'weak'];weakness;17
House;11527;The clot breaks off, she could stroke and die.;stroke;['stroke', 'acute stroke'];stroke;100.0;['bleed', 'breath', 'die', 'shower', 'brain', 'breathe', 'spell', 'spike', 'survive', 'seizure'];breath;33
House;11555;Because his Alzheimer's had taken a turn for the worse, despite the best drugs and care out there, and that is why I'm here.;Alzheimer's;"[""Alzheimer's disease"", 'alzheimers dementia', 'presenile dementia', 'presenile alzheimer dementia', 'familial alzheimer disease']";Alzheimer's disease;72.0;['father', 'wife', 'mother', 'depression', 'brother', 'family', 'daughter', 'anxiety', 'stroke', 'son'];depression;25
House;11556;What if my contribution to this hospital is the difference between no cure and a cure for cancer?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'disease', 'infection', 'life', 'diabetes', 'pneumonia', 'pain', 'stroke', 'tuberculosis', 'health'];tumor;18
House;11614;Guy gives $100 million to cure cancer, pretty small concession to wear a lab coat.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'disease', 'diabetes', 'AIDS', 'anxiety', 'inflammation', 'tumors', 'depression', 'malaria', 'life'];disease;17
House;11667;My Aunt Elisa lives in Philiadelphia.;Philiadelphia;[];;;['area', 'NH', 'home', 'law', 'state', 'prison', 'house', 'apartment', 'wheelchair', 'VA'];area;35
House;11671;If her temperature were 98.6, she'd have a fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cough', 'headache', 'temperature', 'cold', 'chill', 'seizure', 'fall', 'pulse', 'drainage', 'flu'];headache;17
House;11675;Which could, in turn, mean cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['inflammation', 'infection', 'diabetes', 'depression', 'pneumonia', 'stroke', 'bleeding', 'anxiety', 'blood', 'tumor'];diabetes;33
House;11716;Didn't get hypertensive during surgery?;hypertensive;['with high blood pressure', 'high blood pressure', 'high blood pressure disorder'];with high blood pressure;37.0;['insulin', 'CP', 'checked', 'high', 'BP', 'dizzy', 'confused', 'agitated', 'pressure', 'low'];insulin;25
House;11737;I'm Dr. Wilson.;Wilson;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0;['pain', 'cough', 'leg', 'fatigue', 'confusion', 'anxiety', 'ed', 'sleep', 'depression', 'swallow'];pain;40
House;11740;There are two Dr. Wilsons in the hospital.;Wilsons;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0;['sons', 'days', 'outs', 'children', 'daughters', 'lives', 'weeks', 'eyes', 'numbers', 'lines'];children;43
House;11742;My eyes are fine, so I'm guessing you're here to tell me I have cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'tumor', 'disease', 'bleeding', 'stroke', 'CA', 'pneumonia', 'mass', 'nausea', 'pain'];tumor;18
