origin;sent_id;sentence;entity_count;BERN_extracted_ngram;BERN_entity_type;msh_id;MESHtoCUIs;BERN_CUI_semtypes;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_semtypes;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_extracted_ngrams;qumls_matched_terms;qumls_CUI_semtypes;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores
wiki_fully;1283;Immunodeficiency occurs when the immune system is less active than normal, resulting in recurring and life-threatening infections.;1;Immunodeficiency;disease;Unknown;[];[];[];[];[];['C0021051', 'C4284394'];[{'T047': 'Disease or Syndrome'}, {'T201': 'Clinical Attribute'}];[['0000006602', '0000049889']];[['immunodeficiency syndrome', 'immune deficiency']];[[0.562248378, 0.722103953]];['C0021051', 'C4284394', 'C0043194', 'C0221026', 'C0549463', 'C1279481', 'C0021051', 'C0549463', 'C3714976'];['Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency'];['Immunodeficiency', 'Immunodeficiency', 'Immunodeficiency 2', 'Immunodeficiency 1', 'Immunodeficiency 5', 'Immunodeficiency 4', 'immunodeficiency', 'Immunodeficiency 5s', 'Immunodeficiency 14'];[{'T047': 'Disease or Syndrome'}, {'T201': 'Clinical Attribute'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T191': 'Neoplastic Process'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T191': 'Neoplastic Process'}, {'T047': 'Disease or Syndrome'}];[['0000006602', '0000049889'], ['0000013173'], ['0000021265', '0000058141'], [], [], ['0000006602', '0000049889'], [], []];[['immunodeficiency syndrome', 'immune deficiency'], ['wiskott-aldrich syndrome'], ['x-linked agammaglobulinemia', 'congenital agammaglobulinemia'], [], [], ['immunodeficiency syndrome', 'immune deficiency'], [], []];[[0.562248378, 0.722103953], [0.464945834], [-1.0, -1.0], [], [], [0.562248378, 0.722103953], [], []]
wiki_fully;1286;If the body is unable to maintain a normal temperature and it increases significantly above normal, a condition known as hyperthermia occurs.;1;hyperthermia;disease;D005334;['C0015967'];[{'T184': 'Sign or Symptom'}];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0203597'];[{'T184': 'Sign or Symptom'}, {'T061': 'Therapeutic or Preventive Procedure'}];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0203597', 'C0015967', 'C0203597', 'C0015967'];['hyperthermia', 'hyperthermia', 'hyperthermia', 'hyperthermia', 'hyperthermia'];['hyperthermia', 'hyperthermia', 'Hyperthermia', 'Hyperthermia', 'hyperthermic'];[{'T184': 'Sign or Symptom'}, {'T061': 'Therapeutic or Preventive Procedure'}, {'T184': 'Sign or Symptom'}, {'T061': 'Therapeutic or Preventive Procedure'}, {'T184': 'Sign or Symptom'}];[['0000005010', '0000022654', '0000022653'], ['0000005010', '0000022654', '0000022653'], ['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish'], ['fever', 'hyperthermic', 'feverish'], ['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0], [0.817293983, -1.0, -1.0], [0.817293983, -1.0, -1.0]]
wiki_fully;1287;The opposite condition, when body temperature decreases below normal levels, is known as hypothermia.;1;hypothermia;disease;D007035;['C0020672', 'C0274285'];[{'T033': 'Finding'}, {'T037': 'Injury or Poisoning'}];[['0000006499', '0000022655'], ['0000026820']];[['low body temperature', 'hypothermic'], ['accidental hypothermia']];[[0.658804554, -1.0], [-1.0]];['C0020672', 'C0413252', 'C0020673', 'C1963170'];[{'T033': 'Finding'}, {'T037': 'Injury or Poisoning'}, {'T061': 'Therapeutic or Preventive Procedure'}, {'T033': 'Finding'}];[['0000006499', '0000022655'], [], []];[['low body temperature', 'hypothermic'], [], []];[[0.658804554, -1.0], [], []];['C0020672', 'C0413252', 'C0020672', 'C0020673', 'C0413252', 'C1963170', 'C0020672'];['hypothermia', 'hypothermia', 'hypothermia', 'hypothermia', 'hypothermia', 'hypothermia', 'hypothermia'];['hypothermia', 'hypothermia', 'Hypothermia', 'Hypothermia', 'Hypothermia', 'Hypothermia', 'hypothermic'];[{'T033': 'Finding'}, {'T037': 'Injury or Poisoning'}, {'T033': 'Finding'}, {'T061': 'Therapeutic or Preventive Procedure'}, {'T037': 'Injury or Poisoning'}, {'T033': 'Finding'}, {'T033': 'Finding'}];[['0000006499', '0000022655'], [], ['0000006499', '0000022655'], [], [], ['0000006499', '0000022655']];[['low body temperature', 'hypothermic'], [], ['low body temperature', 'hypothermic'], [], [], ['low body temperature', 'hypothermic']];[[0.658804554, -1.0], [], [0.658804554, -1.0], [], [], [0.658804554, -1.0]]
wiki_fully;1299;Leakey was diagnosed with a terminal kidney disease in 1969.;1;terminal kidney disease;disease;D007674;['C0022658'];[{'T047': 'Disease or Syndrome'}];[['0000007090']];[['kidney disease']];[[0.85301784]];[];[];[];[];[];['C0022658', 'C1838421'];['kidney disease', 'kidney disease'];['kidney disease', 'No kidney disease'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000007090'], []];[['kidney disease'], []];[[0.85301784], []]
wiki_fully;1301;But there was also speculation over how long Reagan had demonstrated symptoms of mental degeneration.;1;mental degeneration;disease;C566429;['C1864549'];[{'T047': 'Disease or Syndrome'}];[[]];[[]];[[]];[];[];[];[];[];['C0333446'];['mental degeneration'];['Pigmental degeneration'];[{'T046': 'Pathologic Function'}];[[]];[[]];[[]]
wiki_fully;1304;"In his 1995 novel Blindness, an entire unnamed country is stricken with a mysterious plague of ""white blindness"".";1;Blindness;disease;D001766;['C0376288', 'C0456909', 'C0221473', 'C0339730', 'C1879328', 'C0271215', 'C0750958', 'C0155003'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T046': 'Pathologic Function'}];[['0000031727'], ['0000001977', '0000036647'], [], [], ['0000048372'], [], [], ['0000017442']];[['amaurosis'], ['blindness', 'blind vision'], [], [], ['complete blindness'], [], [], ['temporary vision loss']];[[0.153880717], [0.788986251, -1.0], [], [], [-1.0], [], [], [-1.0]];['C0456909'];[{'T033': 'Finding'}];[['0000001977', '0000036647']];[['blindness', 'blind vision']];[[0.788986251, -1.0]];['C0456909'];['Blindness'];['Blindness'];[{'T033': 'Finding'}];[['0000001977', '0000036647']];[['blindness', 'blind vision']];[[0.788986251, -1.0]]
wiki_fully;1312;In humans, cells with location-specific firing patterns have been reported in a study of patients with drug-resistant epilepsy who were undergoing an invasive procedure to localize the source of their seizures, with a view to surgical resection.;1;drug-resistant epilepsy;disease;D004827;['C0086237', 'C0014544', 'C0236018', 'C0751111'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T047': 'Disease or Syndrome'}];[[], ['0000004556'], ['0000023661'], []];[[], ['epilepsy'], ['aura'], []];[[], [0.564360877], [0.309921202], []];[];[];[];[];[];['C0014544', 'C0013227', 'C1254351'];['epilepsy', 'drug', 'drug'];['epilepsy', 'drug', 'drug'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance'}, {'T121': 'Pharmacologic Substance'}];[['0000004556']];[['epilepsy']];[[0.564360877]]
wiki_fully;1316;It is pointed out the significance of the sanitary epidemiological reconnaissance in assessing the sanitary-epidemiological situation, organizing and conducting preventive activities, indicating and identifying pathogenic biological agents in the environmental sites, conducting laboratory analysis of biological materials, suppressing hotbeds of infectious diseases, providing advisory and practical assistance to local health authorities.;1;infectious diseases;disease;D003141;['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];['infectious diseases'];['infectious diseases'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]]
wiki_fully;1317;The aim was to prevent and minimize the consequences of natural outbreaks of dangerous infectious diseases as well as the treat of alleged use of biological weapons against BTWC States Parties.;1;infectious diseases;disease;D003141;['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];['infectious diseases'];['infectious diseases'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]]
wiki_fully;1320;Mobile sanitary epidemiological detachments followed immediately behind the first echelon of tanks and mechanized vehicles of advancing Soviet army should they encounter any particular contagious disease.;1;contagious disease;disease;D003141;['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];['contagious disease'];['contagious disease'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]]
wiki_fully;1321;Diabetic retinopathy often has no early warning signs.;1;Diabetic retinopathy;disease;D003930;['C0011884'];[{'T047': 'Disease or Syndrome'}];[['0000003847']];[['diabetic retinopathy']];[[0.569034128]];['C0011884'];[{'T047': 'Disease or Syndrome'}];[['0000003847']];[['diabetic retinopathy']];[[0.569034128]];['C0011884', 'C0004606', 'C0011884'];['Diabetic retinopathy', 'Diabetic retinopathy', 'Diabetic retinopathy'];['Diabetic retinopathy', 'Diabetic retinopathy NOS', 'Diabetic retinopathy NOS'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000003847'], [], ['0000003847']];[['diabetic retinopathy'], [], ['diabetic retinopathy']];[[0.569034128], [], [0.569034128]]
wiki_fully;1328;Guthrie died of complications of Huntington's disease on October 3, 1967.;1;Huntington's disease;disease;D006816;['C0020179', 'C0393574', 'C0751208', 'C0751207'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000006318'], [], [], []];[['Huntington disease'], [], [], []];[[0.644252785], [], [], []];['C0020179', 'C2919056'];[{'T047': 'Disease or Syndrome'}, {'T169': 'Functional Concept'}];[['0000006318']];[['Huntington disease']];[[0.644252785]];['C0020179'];"[""Huntington's disease""]";"[""Huntington's disease""]";[{'T047': 'Disease or Syndrome'}];[['0000006318']];[['Huntington disease']];[[0.644252785]]
wiki_fully;1330;The primary bowel resection is the standard procedure for diverticulitis.;1;diverticulitis;disease;D004238;['C0012813'];[{'T047': 'Disease or Syndrome'}];[['0000004051']];[['diverticulitis']];[[0.20350728]];['C0012813'];[{'T047': 'Disease or Syndrome'}];[['0000004051']];[['diverticulitis']];[[0.20350728]];['C0012813'];['diverticulitis'];['diverticulitis'];[{'T047': 'Disease or Syndrome'}];[['0000004051']];[['diverticulitis']];[[0.20350728]]
wiki_fully;1331;This process is known as diverticulosis, and typically occurs within the large intestine, or colon, although it can occasionally occur in the small intestine as well.;1;diverticulosis;disease;D004240;['C0012817', 'C1510475'];[{'T190': 'Anatomical Abnormality'}, {'T047': 'Disease or Syndrome'}];[['0000004053'], ['0000017551']];[['diverticulum'], ['diverticulum intestinal']];[[0.135199628], [-1.0]];['C1510475', 'C4317009'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000017551'], []];[['diverticulum intestinal'], []];[[-1.0], []];['C1510475', 'C4317009'];['diverticulosis', 'diverticulosis'];['diverticulosis', 'Diverticulosis'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000017551'], []];[['diverticulum intestinal'], []];[[-1.0], []]
wiki_fully;1336;Secondary hypertension results from an identifiable cause.;1;hypertension;disease;D006973;['C0020538'];[{'T047': 'Disease or Syndrome'}];[['0000006443', '0000015800', '0000023476']];[['high blood pressure disorder', 'high blood pressure', 'high blood pressure disorder']];[[-1.0, 0.943996111, -1.0]];['C0020538', 'C1963138'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000006443', '0000015800', '0000023476'], []];[['high blood pressure disorder', 'high blood pressure', 'high blood pressure disorder'], []];[[-1.0, 0.943996111, -1.0], []];['C0020538', 'C1963138'];['hypertension', 'hypertension'];['hypertension', 'Hypertension'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000006443', '0000015800', '0000023476'], []];[['high blood pressure disorder', 'high blood pressure', 'high blood pressure disorder'], []];[[-1.0, 0.943996111, -1.0], []]
wiki_fully;1338;Over the following summers, Martha's Vineyard was identified as the only place in the world where documented cases of tularemia resulted from lawn mowing.;1;tularemia;disease;D014406;['C0041351'];[{'T047': 'Disease or Syndrome'}];[['0000012655']];[['tularemia']];[[0.105735939]];['C0041351'];[{'T047': 'Disease or Syndrome'}];[['0000012655']];[['tularemia']];[[0.105735939]];['C0041351'];['tularemia'];['tularemia'];[{'T047': 'Disease or Syndrome'}];[['0000012655']];[['tularemia']];[[0.105735939]]
wiki_fully;1339;An outbreak of tularemia occurred in Kosovo in 1999-2000.;1;tularemia;disease;D014406;['C0041351'];[{'T047': 'Disease or Syndrome'}];[['0000012655']];[['tularemia']];[[0.105735939]];['C0041351'];[{'T047': 'Disease or Syndrome'}];[['0000012655']];[['tularemia']];[[0.105735939]];['C0041351'];['tularemia'];['tularemia'];[{'T047': 'Disease or Syndrome'}];[['0000012655']];[['tularemia']];[[0.105735939]]
wiki_fully;1343;She died at age 32 from heart failure caused by complications related to her illness.;1;heart failure;disease;Unknown;[];[];[];[];[];['C0018801', 'C0018802'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000005877', '0000050019'], ['0000005878']];[['heart failure', 'cardiac insufficiency'], ['congestive heart failure (CHF)']];[[0.874166592, 0.423367998], [-1.0]];['C0018801', 'C0018801', 'C0018802'];['heart failure', 'heart failure', 'heart failure'];['heart failure', 'heart failures', 'Heart failure'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000005877', '0000050019'], ['0000005877', '0000050019'], ['0000005878']];[['heart failure', 'cardiac insufficiency'], ['heart failure', 'cardiac insufficiency'], ['congestive heart failure (CHF)']];[[0.874166592, 0.423367998], [0.874166592, 0.423367998], [-1.0]]
wiki_fully;1350;When studying human genetic diseases, geneticists often use pedigree charts to represent the inheritance of traits.;1;genetic diseases;disease;D030342;['C0037176', 'C0019247', 'C0950123'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[[], ['0000006076'], ['0000053530']];[[], ['genetic disease'], ['inborn genetic disease']];[[], [0.817090351], [-1.0]];['C2316203', 'C0019247'];[{'T033': 'Finding'}, {'T047': 'Disease or Syndrome'}];[[], ['0000006076']];[[], ['genetic disease']];[[], [0.817090351]];['C0019247', 'C2316203'];['genetic diseases', 'genetic diseases'];['genetic disease', 'Genetic diseases'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000006076'], []];[['genetic disease'], []];[[0.817090351], []]
wiki_fully;1351;"""Mental illnesses"" are really problems in living.";1;Mental illnesses;disease;D001523;['C0004930', 'C0004936', 'C0376338', 'C4046029'];[{'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}];[['0000001752'], ['0000001755', '0000043034'], ['0000031744'], []];[['behavior disorder'], ['mental illness', 'mental dysfunction'], ['psychiatric diagnosis'], []];[[0.592972624], [0.767621331, -1.0], [-1.0], []];[];[];[];[];[];['C0004936'];['Mental illnesses'];['Mental illness'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000001755', '0000043034']];[['mental illness', 'mental dysfunction']];[[0.767621331, -1.0]]
wiki_fully;1352;In patients at high risk of ventricular fibrillation, the use of an implantable cardioverter defibrillator has been shown to be beneficial.;1;ventricular fibrillation;disease;D014693;['C0042510'];[{'T047': 'Disease or Syndrome'}];[['0000012953']];[['ventricular fibrillation']];[[0.374861897]];['C0042510', 'C0344435', 'C1962976'];[{'T047': 'Disease or Syndrome'}, {'T034': 'Laboratory or Test Result'}, {'T046': 'Pathologic Function'}];[['0000012953'], []];[['ventricular fibrillation'], []];[[0.374861897], []];['C0042510', 'C0344435', 'C1962976', 'C0455538', 'C0344435'];['ventricular fibrillation', 'ventricular fibrillation', 'ventricular fibrillation', 'ventricular fibrillation', 'ventricular fibrillation'];['ventricular fibrillation', 'Ventricular fibrillation', 'Ventricular fibrillation', 'H/O ventricular fibrillation', 'ECG: ventricular fibrillation'];[{'T047': 'Disease or Syndrome'}, {'T034': 'Laboratory or Test Result'}, {'T046': 'Pathologic Function'}, {'T033': 'Finding'}, {'T034': 'Laboratory or Test Result'}];[['0000012953'], [], []];[['ventricular fibrillation'], [], []];[[0.374861897], [], []]
wiki_fully;1353;Ventricular fibrillation is a medical emergency that requires prompt Advanced Life Support interventions.;1;Ventricular fibrillation;disease;D014693;['C0042510'];[{'T047': 'Disease or Syndrome'}];[['0000012953']];[['ventricular fibrillation']];[[0.374861897]];['C0042510', 'C0344435', 'C1962976'];[{'T047': 'Disease or Syndrome'}, {'T034': 'Laboratory or Test Result'}, {'T046': 'Pathologic Function'}];[['0000012953'], []];[['ventricular fibrillation'], []];[[0.374861897], []];['C0042510', 'C0344435', 'C1962976', 'C0042510'];['Ventricular fibrillation', 'Ventricular fibrillation', 'Ventricular fibrillation', 'Ventricular fibrillation'];['Ventricular fibrillation', 'Ventricular fibrillation', 'Ventricular fibrillation', 'ventricular fibrillation'];[{'T047': 'Disease or Syndrome'}, {'T034': 'Laboratory or Test Result'}, {'T046': 'Pathologic Function'}, {'T047': 'Disease or Syndrome'}];[['0000012953'], [], ['0000012953']];[['ventricular fibrillation'], [], ['ventricular fibrillation']];[[0.374861897], [], [0.374861897]]
